data;
param Title := CapsellaBursaPastoris;
param start := 46_0_R;
set V :=
47_0_F
46_0_R
89_0_F
24_0_R
25_0_F
37_0_R
59_0_R
92_0_F
48_0_R
49_0_R
33_0_F
19_0_R
17_0_R
82_0_F
73_0_R
71_0_F
39_0_R
41_0_R
15_0_R
16_0_R
77_0_F
27_0_F
28_0_R
94_0_F
93_0_F
97_0_R
67_0_R
66_0_R
84_0_R
63_0_F
61_0_F
60_0_R
67_1_F
97_1_F
93_1_R
94_1_R
28_1_F
27_1_R
77_1_R
16_1_F
15_1_F
41_1_F
39_1_F
71_1_R
73_1_F
82_1_R
17_1_F
19_1_F
33_1_R
49_1_F
;
set O :=
47_0_F	46_0_R
46_0_R	89_0_F
89_0_F	24_0_R
24_0_R	25_0_F
25_0_F	37_0_R
37_0_R	59_0_R
59_0_R	92_0_F
92_0_F	48_0_R
48_0_R	49_0_R
49_0_R	33_0_F
33_0_F	19_0_R
19_0_R	17_0_R
17_0_R	82_0_F
82_0_F	73_0_R
73_0_R	71_0_F
71_0_F	39_0_R
39_0_R	41_0_R
41_0_R	15_0_R
15_0_R	16_0_R
16_0_R	77_0_F
77_0_F	27_0_F
27_0_F	28_0_R
28_0_R	94_0_F
94_0_F	93_0_F
93_0_F	97_0_R
97_0_R	67_0_R
67_0_R	66_0_R
66_0_R	84_0_R
84_0_R	63_0_F
63_0_F	61_0_F
61_0_F	60_0_R
60_0_R	67_1_F
67_1_F	97_1_F
97_1_F	93_1_R
93_1_R	94_1_R
94_1_R	28_1_F
28_1_F	27_1_R
27_1_R	77_1_R
77_1_R	16_1_F
16_1_F	15_1_F
15_1_F	41_1_F
41_1_F	39_1_F
39_1_F	71_1_R
71_1_R	73_1_F
73_1_F	82_1_R
82_1_R	17_1_F
17_1_F	19_1_F
19_1_F	33_1_R
33_1_R	49_1_F
49_1_F	47_0_F
;
set L :=
27_1_R	15_1_F
27_1_R	41_1_F
73_1_F	19_1_F
49_1_F	47_0_F
17_0_R	71_0_F
48_0_R	19_0_R
46_0_R	24_0_R
46_0_R	89_0_F
16_0_R	28_0_R
59_0_R	92_0_F
59_0_R	48_0_R
59_0_R	49_0_R
59_0_R	33_0_F
77_1_R	39_1_F
82_0_F	71_0_F
82_0_F	39_0_R
27_0_F	94_0_F
27_0_F	93_0_F
93_0_F	84_0_R
16_1_F	71_1_R
41_1_F	71_1_R
41_1_F	73_1_F
71_1_R	82_1_R
71_1_R	17_1_F
71_1_R	19_1_F
39_0_R	77_0_F
94_0_F	66_0_R
66_0_R	63_0_F
66_0_R	84_0_R
66_0_R	61_0_F
15_1_F	71_1_R
49_0_R	17_0_R
49_0_R	82_0_F
49_0_R	19_0_R
93_1_R	27_1_R
93_1_R	28_1_F
97_1_F	28_1_F
28_1_F	15_1_F
28_1_F	16_1_F
84_0_R	60_0_R
84_0_R	61_0_F
71_0_F	15_0_R
71_0_F	41_0_R
71_0_F	16_0_R
67_1_F	28_1_F
47_0_F	46_0_R
77_0_F	94_0_F
89_0_F	24_0_R
39_1_F	82_1_R
33_0_F	82_0_F
15_0_R	27_0_F
15_0_R	28_0_R
97_0_R	84_0_R
73_0_R	41_0_R
24_0_R	25_0_F
24_0_R	37_0_R
41_0_R	27_0_F
94_1_R	77_1_R
94_1_R	27_1_R
37_0_R	59_0_R
19_0_R	73_0_R
19_0_R	71_0_F
25_0_F	37_0_R
60_0_R	67_1_F
60_0_R	93_1_R
60_0_R	97_1_F
60_0_R	28_1_F
60_0_R	94_1_R
33_1_R	47_0_F
19_1_F	49_1_F
19_1_F	47_0_F
63_0_F	60_0_R
28_0_R	97_0_R
28_0_R	66_0_R
28_0_R	67_0_R
28_0_R	93_0_F
92_0_F	19_0_R
92_0_F	33_0_F
67_0_R	84_0_R
17_1_F	49_1_F
61_0_F	60_0_R
82_1_R	49_1_F
82_1_R	33_1_R
;
param l :=
47_0_F	46_0_R	-108.0
46_0_R	89_0_F	-108.0
89_0_F	24_0_R	-108.0
24_0_R	25_0_F	-108.0
25_0_F	37_0_R	-108.0
37_0_R	59_0_R	-108.0
59_0_R	92_0_F	-108.0
92_0_F	48_0_R	-108.0
48_0_R	49_0_R	-108.0
49_0_R	33_0_F	-108.0
33_0_F	19_0_R	-108.0
19_0_R	17_0_R	-108.0
17_0_R	82_0_F	-108.0
82_0_F	73_0_R	-108.0
73_0_R	71_0_F	-108.0
71_0_F	39_0_R	-108.0
39_0_R	41_0_R	-108.0
41_0_R	15_0_R	-108.0
15_0_R	16_0_R	-108.0
16_0_R	77_0_F	-108.0
77_0_F	27_0_F	-108.0
27_0_F	28_0_R	-108.0
28_0_R	94_0_F	-108.0
94_0_F	93_0_F	-108.0
93_0_F	97_0_R	-108.0
97_0_R	67_0_R	-108.0
67_0_R	66_0_R	-108.0
66_0_R	84_0_R	-108.0
84_0_R	63_0_F	-108.0
63_0_F	61_0_F	-108.0
61_0_F	60_0_R	-108.0
60_0_R	67_1_F	-108.0
67_1_F	97_1_F	-108.0
97_1_F	93_1_R	-108.0
93_1_R	94_1_R	-108.0
94_1_R	28_1_F	-108.0
28_1_F	27_1_R	-108.0
27_1_R	77_1_R	-108.0
77_1_R	16_1_F	-108.0
16_1_F	15_1_F	-108.0
15_1_F	41_1_F	-108.0
41_1_F	39_1_F	-108.0
39_1_F	71_1_R	-108.0
71_1_R	73_1_F	-108.0
73_1_F	82_1_R	-108.0
82_1_R	17_1_F	-108.0
17_1_F	19_1_F	-108.0
19_1_F	33_1_R	-108.0
33_1_R	49_1_F	-108.0
49_1_F	47_0_F	-108.0
;
param w :=
47_0_F	5422.0
46_0_R	32311.0
89_0_F	3491.0
24_0_R	18631.0
25_0_F	2578.0
37_0_R	9278.0
59_0_R	11253.0
92_0_F	998.0
48_0_R	843.0
49_0_R	2561.0
33_0_F	1509.0
19_0_R	1387.0
17_0_R	1478.0
82_0_F	2407.0
73_0_R	577.0
71_0_F	4023.0
39_0_R	739.0
41_0_R	624.0
15_0_R	3398.0
16_0_R	582.0
77_0_F	905.0
27_0_F	1503.0
