data;
param Title := AnthocerosFormosae;
param start := 43_0_R;
set V :=
43_0_R
41_0_R
55_0_F
29_0_F
31_0_R
38_0_R
37_0_R
45_0_R
46_0_F
52_0_F
94_0_F
19_0_F
20_0_R
57_0_F
92_0_F
77_0_R
75_0_R
88_0_F
87_0_F
24_0_R
23_0_R
81_0_R
13_0_R
14_0_F
65_0_R
82_0_F
73_0_F
74_0_R
7_0_R
5_0_R
73_1_R
82_1_R
65_1_F
14_1_R
13_1_F
81_1_F
23_1_F
24_1_F
87_1_R
88_1_R
75_1_F
77_1_F
92_1_R
57_1_R
20_1_F
18_0_R
94_1_R
52_1_R
46_1_R
;
set O :=
43_0_R	41_0_R
41_0_R	55_0_F
55_0_F	29_0_F
29_0_F	31_0_R
31_0_R	38_0_R
38_0_R	37_0_R
37_0_R	45_0_R
45_0_R	46_0_F
46_0_F	52_0_F
52_0_F	94_0_F
94_0_F	19_0_F
19_0_F	20_0_R
20_0_R	57_0_F
57_0_F	92_0_F
92_0_F	77_0_R
77_0_R	75_0_R
75_0_R	88_0_F
88_0_F	87_0_F
87_0_F	24_0_R
24_0_R	23_0_R
23_0_R	81_0_R
81_0_R	13_0_R
13_0_R	14_0_F
14_0_F	65_0_R
65_0_R	82_0_F
82_0_F	73_0_F
73_0_F	74_0_R
74_0_R	7_0_R
7_0_R	5_0_R
5_0_R	73_1_R
73_1_R	82_1_R
82_1_R	65_1_F
65_1_F	14_1_R
14_1_R	13_1_F
13_1_F	81_1_F
81_1_F	23_1_F
23_1_F	24_1_F
24_1_F	87_1_R
87_1_R	88_1_R
88_1_R	75_1_F
75_1_F	77_1_F
77_1_F	92_1_R
92_1_R	57_1_R
57_1_R	20_1_F
20_1_F	18_0_R
18_0_R	94_1_R
94_1_R	52_1_R
52_1_R	46_1_R
46_1_R	43_0_R
;
set L :=
92_0_F	14_0_F
74_0_R	7_0_R
92_1_R	52_1_R
23_0_R	82_0_F
94_1_R	52_1_R
94_1_R	43_0_R
82_0_F	7_0_R
75_0_R	65_0_R
14_0_F	74_0_R
73_1_R	13_1_F
73_1_R	81_1_F
75_1_F	52_1_R
31_0_R	38_0_R
94_0_F	24_0_R
94_0_F	87_0_F
94_0_F	81_0_R
94_0_F	23_0_R
57_1_R	52_1_R
24_1_F	94_1_R
55_0_F	29_0_F
7_0_R	5_0_R
38_0_R	37_0_R
77_1_F	52_1_R
65_1_F	75_1_F
65_1_F	77_1_F
65_1_F	88_1_R
45_0_R	52_0_F
45_0_R	94_0_F
73_0_F	7_0_R
87_1_R	94_1_R
13_1_F	57_1_R
13_0_R	73_0_F
14_1_R	77_1_F
14_1_R	92_1_R
88_1_R	52_1_R
24_0_R	82_0_F
41_0_R	55_0_F
57_0_F	13_0_R
81_1_F	94_1_R
87_0_F	82_0_F
37_0_R	45_0_R
65_0_R	74_0_R
65_0_R	7_0_R
29_0_F	31_0_R
52_0_F	92_0_F
52_0_F	75_0_R
52_0_F	77_0_R
52_0_F	94_0_F
52_0_F	88_0_F
52_0_F	57_0_F
52_1_R	43_0_R
81_0_R	73_0_F
77_0_R	14_0_F
77_0_R	65_0_R
88_0_F	65_0_R
23_1_F	94_1_R
82_1_R	24_1_F
82_1_R	23_1_F
82_1_R	87_1_R
5_0_R	65_1_F
5_0_R	73_1_R
5_0_R	82_1_R
5_0_R	14_1_R
43_0_R	41_0_R
;
param l :=
43_0_R	41_0_R	-106.0
41_0_R	55_0_F	-106.0
55_0_F	29_0_F	-106.0
29_0_F	31_0_R	-106.0
31_0_R	38_0_R	-106.0
38_0_R	37_0_R	-106.0
