data;
param Title := CyanidioschyzonMerolae;
param start := 62_0_R;
set V :=
27_0_F
30_0_R
56_0_F
64_0_F
62_0_R
41_0_R
25_0_F
24_0_R
59_0_R
58_0_R
67_0_F
24_1_R
59_1_R
44_0_F
43_0_R
50_0_F
45_0_F
43_1_R
50_1_F
17_0_F
15_0_F
38_0_R
50_2_F
17_1_F
15_1_F
38_1_R
50_3_F
17_2_F
15_2_F
61_0_F
67_1_F
24_2_R
6_0_F
5_0_F
18_0_F
48_0_F
47_0_R
2_0_F
4_0_F
8_0_R
68_0_R
34_0_R
13_0_F
12_0_R
14_0_F
12_1_R
;
set O :=
27_0_F	30_0_R
30_0_R	56_0_F
56_0_F	64_0_F
64_0_F	62_0_R
62_0_R	41_0_R
41_0_R	25_0_F
25_0_F	24_0_R
24_0_R	59_0_R
59_0_R	58_0_R
58_0_R	67_0_F
67_0_F	24_1_R
24_1_R	59_1_R
59_1_R	44_0_F
44_0_F	43_0_R
43_0_R	50_0_F
50_0_F	45_0_F
45_0_F	43_1_R
43_1_R	50_1_F
50_1_F	17_0_F
17_0_F	15_0_F
15_0_F	38_0_R
38_0_R	50_2_F
50_2_F	17_1_F
17_1_F	15_1_F
15_1_F	38_1_R
38_1_R	50_3_F
50_3_F	17_2_F
17_2_F	15_2_F
15_2_F	61_0_F
61_0_F	67_1_F
67_1_F	24_2_R
24_2_R	6_0_F
6_0_F	5_0_F
5_0_F	18_0_F
18_0_F	48_0_F
48_0_F	47_0_R
47_0_R	2_0_F
2_0_F	4_0_F
4_0_F	8_0_R
8_0_R	68_0_R
68_0_R	34_0_R
34_0_R	13_0_F
13_0_F	12_0_R
12_0_R	14_0_F
14_0_F	12_1_R
12_1_R	27_0_F
;
set L :=
62_0_R	41_0_R
4_0_F	8_0_R
4_0_F	34_0_R
4_0_F	68_0_R
34_0_R	13_0_F
30_0_R	64_0_F
30_0_R	56_0_F
56_0_F	64_0_F
8_0_R	34_0_R
13_0_F	27_0_F
13_0_F	30_0_R
68_0_R	34_0_R
48_0_F	47_0_R
41_0_R	25_0_F
41_0_R	6_0_F
41_0_R	45_0_F
2_0_F	4_0_F
45_0_F	6_0_F
18_0_F	48_0_F
18_0_F	47_0_R
64_0_F	62_0_R
6_0_F	18_0_F
6_0_F	5_0_F
5_0_F	18_0_F
25_0_F	6_0_F
27_0_F	30_0_R
47_0_R	2_0_F
47_0_R	4_0_F
;
param l :=
27_0_F	30_0_R	-100.0
30_0_R	56_0_F	-100.0
56_0_F	64_0_F	-100.0
64_0_F	62_0_R	-100.0
62_0_R	41_0_R	-100.0
41_0_R	25_0_F	-100.0
25_0_F	24_0_R	-100.0
24_0_R	59_0_R	-100.0
59_0_R	58_0_R	-100.0
58_0_R	67_0_F	-100.0
67_0_F	24_1_R	-100.0
24_1_R	59_1_R	-100.0
59_1_R	44_0_F	-100.0
44_0_F	43_0_R	-100.0
43_0_R	50_0_F	-100.0
50_0_F	45_0_F	-100.0
45_0_F	43_1_R	-100.0
43_1_R	50_1_F	-100.0
50_1_F	17_0_F	-100.0
17_0_F	15_0_F	-100.0
15_0_F	38_0_R	-100.0
38_0_R	50_2_F	-100.0
50_2_F	17_1_F	-100.0
17_1_F	15_1_F	-100.0
15_1_F	38_1_R	-100.0
38_1_R	50_3_F	-100.0
50_3_F	17_2_F	-100.0
17_2_F	15_2_F	-100.0
15_2_F	61_0_F	-100.0
61_0_F	67_1_F	-100.0
67_1_F	24_2_R	-100.0
24_2_R	6_0_F	-100.0
6_0_F	5_0_F	-100.0
5_0_F	18_0_F	-100.0
18_0_F	48_0_F	-100.0
48_0_F	47_0_R	-100.0
47_0_R	2_0_F	-100.0
2_0_F	4_0_F	-100.0
4_0_F	8_0_R	-100.0
8_0_R	68_0_R	-100.0
68_0_R	34_0_R	-100.0
34_0_R	13_0_F	-100.0
13_0_F	12_0_R	-100.0
12_0_R	14_0_F	-100.0
14_0_F	12_1_R	-100.0
12_1_R	27_0_F	-100.0
;
param w :=
27_0_F	2165.0
30_0_R	14544.0
56_0_F	665.0
64_0_F	7755.0
62_0_R	36877.0
41_0_R	5397.0
25_0_F	768.0
24_0_R	106.0
59_0_R	116.0
58_0_R	211.0
67_0_F	103.0
24_1_R	106.0
59_1_R	116.0
44_0_F	162.0
43_0_R	103.0
50_0_F	104.0
45_0_F	469.0
43_1_R	103.0
50_1_F	104.0
17_0_F	149.0
15_0_F	102.0
38_0_R	181.0
50_2_F	104.0
17_1_F	149.0
15_1_F	102.0
38_1_R	181.0
50_3_F	104.0
17_2_F	149.0
15_2_F	102.0
61_0_F	227.0
67_1_F	103.0
24_2_R	106.0
6_0_F	10199.0
5_0_F	3916.0
18_0_F	6035.0
48_0_F	4492.0
47_0_R	9801.0
2_0_F	1713.0
4_0_F	11797.0
8_0_R	1700.0
68_0_R	781.0
34_0_R	5581.0
13_0_F	26404.0
12_0_R	127.0
14_0_F	181.0
12_1_R	127.0
;
param b_inf :=
62_0_R	41_0_R	0.0
4_0_F	8_0_R	0.0
4_0_F	34_0_R	2068.0
4_0_F	68_0_R	1376.0
34_0_R	13_0_F	0.0
30_0_R	64_0_F	331.0
30_0_R	56_0_F	0.0
56_0_F	64_0_F	0.0
8_0_R	34_0_R	491.0
13_0_F	27_0_F	0.0
13_0_F	30_0_R	1938.0
68_0_R	34_0_R	0.0
48_0_F	47_0_R	0.0
41_0_R	25_0_F	0.0
41_0_R	6_0_F	1488.0
41_0_R	45_0_F	690.0
2_0_F	4_0_F	0.0
45_0_F	6_0_F	274.0
18_0_F	48_0_F	0.0
18_0_F	47_0_R	4207.0
64_0_F	62_0_R	0.0
6_0_F	18_0_F	3608.0
6_0_F	5_0_F	0.0
5_0_F	18_0_F	0.0
25_0_F	6_0_F	780.0
27_0_F	30_0_R	0.0
47_0_R	2_0_F	0.0
47_0_R	4_0_F	1359.0
;
param b_sup :=
62_0_R	41_0_R	48.0
4_0_F	8_0_R	42.0
4_0_F	34_0_R	2325.0
4_0_F	68_0_R	1650.0
34_0_R	13_0_F	69.0
30_0_R	64_0_F	604.0
30_0_R	56_0_F	0.0
56_0_F	64_0_F	19.0
8_0_R	34_0_R	698.0
13_0_F	27_0_F	167.0
13_0_F	30_0_R	2237.0
68_0_R	34_0_R	33.0
48_0_F	47_0_R	131.0
41_0_R	25_0_F	0.0
41_0_R	6_0_F	1783.0
41_0_R	45_0_F	891.0
2_0_F	4_0_F	19.0
45_0_F	6_0_F	464.0
18_0_F	48_0_F	75.0
18_0_F	47_0_R	4395.0
64_0_F	62_0_R	57.0
6_0_F	18_0_F	3859.0
6_0_F	5_0_F	84.0
5_0_F	18_0_F	53.0
25_0_F	6_0_F	1065.0
27_0_F	30_0_R	44.0
47_0_R	2_0_F	19.0
47_0_R	4_0_F	1655.0
;
